_id,entry_id,object_id,name,description,type,project_stage,year_implemented,partners,idea_description,collector,source,photos,need_volunteers,need_funding,need_site_access,need_design,need_materials,need_volunteers_2,need_funding_2,need_materials_2,need_tools2,address,location,municipality,latitude,longitude
254,57770eddf75d9303005fe959,0024K00032000000,Chestnut and Phineas,,Flower-Garden,A-project-that-has-been-implemented-,2011,Spring Garden Club,,Lots to Love,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-7-2-unknown-location-nk2q0uj4.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-7-2-unknown-location-nl2r0uzv.jpeg,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---Northside,,40.4555040695494,-79.9948190419042
255,57770f18fda98d03009f9bfb,0024K00031000000,Chestnut and Peralta,,Flower-Garden,A-project-that-has-been-implemented-,2011,Spring Garden Club,,Lots to Love,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-7-2-811--peralta-st-pittsburgh-7n300wlz.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-7-2-811--peralta-st-pittsburgh-7n310wek.jpg,f,f,f,f,f,f,f,f,f,811  PERALTA ST PITTSBURGH,Pgh---Northside,,40.4556460996332,-79.9948679348896
256,57b23ac731f6fe0300d2f5d6,0050L00289000000,,Private vegetable garden ,Food-Garden,A-project-that-has-been-implemented-,2015,,,Neighbors,mobile,,f,f,f,f,f,f,f,f,f,109 N PACIFIC AVE PITTSBURGH,Pgh---East-End,,40.4650718024908,-79.9401368383871
257,57b5d6c886dccb030036070a,0174P00047000000,Tioga Play Yard,"A colorful, safe, and engaging play space for kids to enjoy all year round! We utilized reclaimed materials and youth friendly amenities to make the most of this once underutilized space.  ",Playspace,A-project-that-has-been-implemented-,2016,"Operation Better Block, Rebuilding Together Pgh",,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7417--tioga-st-pittsburgh-pu00oe5.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7417--tioga-st-pittsburgh-py20o3o.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7417--tioga-st-pittsburgh-px10olr.JPG,f,f,f,f,f,f,f,f,f,7417  TIOGA ST PITTSBURGH,Pgh---East-End,,40.4530333123124,-79.8939764136468
258,57b5d6c986dccb030036070c,0174P00048000000,Tioga Play Yard,"A colorful, safe, and engaging play space for kids to enjoy all year round! We utilized reclaimed materials and youth friendly amenities to make the most of this once underutilized space.  ",Playspace,A-project-that-has-been-implemented-,2016,"Operation Better Block, Rebuilding Together Pgh",,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7415--tioga-st-pittsburgh-re30olq.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7415--tioga-st-pittsburgh-rf40o35.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7415--tioga-st-pittsburgh-rf50onu.JPG,f,f,f,f,f,f,f,f,f,7415  TIOGA ST PITTSBURGH,Pgh---East-End,,40.4530580912755,-79.8940535863455
259,57b5d7e11dca8a03007348f3,0174E00192000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower-Garden,A-project-that-has-been-implemented-,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-921-n-lang-ave-pittsburgh-rp10ak0.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-921-n-lang-ave-pittsburgh-ro00auh.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-921-n-lang-ave-pittsburgh-rq20atj.jpeg,f,f,f,f,f,f,f,f,f,921 N LANG AVE PITTSBURGH,Pgh---East-End,,40.4587850317292,-79.8984749215539
260,57b5d7e21dca8a03007348f5,0174E00138000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower-Garden,A-project-that-has-been-implemented-,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-1007-n-lang-ave-pittsburgh-uk60ai2.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-1007-n-lang-ave-pittsburgh-uk70adt.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-1007-n-lang-ave-pittsburgh-uk80aun.jpeg,f,f,f,f,f,f,f,f,f,1007 N LANG AVE PITTSBURGH,Pgh---East-End,,40.4590451166662,-79.8983789926053
261,57b5d7e21dca8a03007348f7,0174E00137000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower-Garden,A-project-that-has-been-implemented-,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7049--idlewild-st-pittsburgh-un90anj.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7049--idlewild-st-pittsburgh-uob0a47.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7049--idlewild-st-pittsburgh-una0a7o.jpg,f,f,f,f,f,f,f,f,f,7049  IDLEWILD ST PITTSBURGH,Pgh---East-End,,40.4589859545332,-79.8983998212218
262,57b5d7e286dccb030036070e,0174E00142000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower-Garden,A-project-that-has-been-implemented-,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-unknown-location-w670oju.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-unknown-location-w680ork.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-unknown-location-w560oo4.jpg,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---East-End,,40.4592923852906,-79.8982821782594
263,57b5d7e21dca8a03007348f9,0174E00141000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower-Garden,A-project-that-has-been-implemented-,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-unknown-location-td50ak4.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-unknown-location-td30ah3.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-unknown-location-td40a80.jpg,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---East-End,,40.4592318817423,-79.898305144841
264,57b5d7e21dca8a03007348fb,0174E00139000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower-Garden,A-project-that-has-been-implemented-,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-1009-n-lang-ave-pittsburgh-wqd0anh.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-1009-n-lang-ave-pittsburgh-wre0aw9.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-1009-n-lang-ave-pittsburgh-wqc0abo.jpg,f,f,f,f,f,f,f,f,f,1009 N LANG AVE PITTSBURGH,Pgh---East-End,,40.4591057757903,-79.8983534862292
265,57b5d7e286dccb0300360710,0174E00140000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower-Garden,A-project-that-has-been-implemented-,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-1011-n-lang-ave-pittsburgh-38a0oli.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-1011-n-lang-ave-pittsburgh-38b0oql.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-1011-n-lang-ave-pittsburgh-3890ozj.jpg,f,f,f,f,f,f,f,f,f,1011 N LANG AVE PITTSBURGH,Pgh---East-End,,40.4591677615769,-79.8983335270134
266,57b5d7e21dca8a03007348fd,0174E00189000300,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower-Garden,A-project-that-has-been-implemented-,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-919-n-lang-ave-pittsburgh-9mh0a11.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-919-n-lang-ave-pittsburgh-9lf0afk.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-919-n-lang-ave-pittsburgh-9lg0ad8.jpg,f,f,f,f,f,f,f,f,f,919 N LANG AVE PITTSBURGH,Pgh---East-End,,40.4587301624116,-79.898497008836
267,57b5d7e386dccb0300360712,0174E00187000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower-Garden,A-project-that-has-been-implemented-,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-915-n-lang-ave-pittsburgh-h4c0oap.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-915-n-lang-ave-pittsburgh-h5e0oqj.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-915-n-lang-ave-pittsburgh-h4d0oo2.jpg,f,f,f,f,f,f,f,f,f,915 N LANG AVE PITTSBURGH,Pgh---East-End,,40.4585610809294,-79.8985628880317
268,57b5d7e386dccb0300360714,0174E00189000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower-Garden,A-project-that-has-been-implemented-,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-unknown-location-ixj0on2.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-unknown-location-ixi0oaw.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-unknown-location-iyk0owd.jpeg,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---East-End,,40.4586641686555,-79.8985251148397
269,57b5d7e386dccb0300360716,0174E00189000100,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower-Garden,A-project-that-has-been-implemented-,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-917-n-lang-ave-pittsburgh-i6g0orl.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-917-n-lang-ave-pittsburgh-i6h0o4x.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-917-n-lang-ave-pittsburgh-i5f0od3.jpg,f,f,f,f,f,f,f,f,f,917 N LANG AVE PITTSBURGH,Pgh---East-End,,40.4586249832468,-79.8985370687268
270,57b5d7e386dccb0300360718,0174E00189000200,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower-Garden,A-project-that-has-been-implemented-,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-919-n-lang-ave-pittsburgh-nal0owd.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-919-n-lang-ave-pittsburgh-nbn0ogg.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-919-n-lang-ave-pittsburgh-nbm0o80.jpg,f,f,f,f,f,f,f,f,f,919 N LANG AVE PITTSBURGH,Pgh---East-End,,40.4586933018737,-79.8985067080084
271,57b5d7e386dccb030036071a,0174E00186000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower-Garden,A-project-that-has-been-implemented-,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-913-n-lang-ave-pittsburgh-zxo0opf.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-913-n-lang-ave-pittsburgh-zxp0oqa.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-913-n-lang-ave-pittsburgh-zyq0o8r.jpg,f,f,f,f,f,f,f,f,f,913 N LANG AVE PITTSBURGH,Pgh---East-End,,40.4584899002001,-79.8985909792347
272,57b5d8c686dccb030036071c,0175D00167000000,Inglenook Green,"This is a passive beautification project intended to improve a blighted property and reduce littering on the site. The property is now edged with a beautiful perennial planting bed and the center is filled with low grow, low maintenance white dutch clover.  ",Flower-Garden,A-project-that-has-been-implemented-,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7930--inglenook-pl-pittsburgh-ryr0ome.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7930--inglenook-pl-pittsburgh-rys0o8n.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7930--inglenook-pl-pittsburgh-ryt0ove.jpg,f,f,f,f,f,f,f,f,f,7930  INGLENOOK PL PITTSBURGH,Pgh---East-End,,40.4508245919231,-79.8846491319605
273,57beeb30ec60ec0300ff6bef,0019P00192000000,,,,An-idea-for-a-lot,,,"There's a lot of kids living in this area of Westwood.  Unfortunately, our neighborhood is too dangerous for kids to play because of narrow, winding & hilly roads.  Also, people drive like maniacs around here.  It would be great if there was a play area where our kids could safely have fun.  The playground at Westwood Elementary is OK (a little run down), but we need a place to play when school is in session.  Would be great if one of the vacant lots the city owns on our side of Noblestown Road could turn into a park similar to the one on Preston Street (Crafton Heights Tot Lot)",Jerome Street Kiddos,mobile,,t,t,t,t,t,f,f,f,f,Unknown Location,,,40.4336727971436,-80.0425248101105
274,57beec0544ce4803004cef39,0018B00036000000,,,,An-idea-for-a-lot,,,"This would be a perfect spot for another ""Tot Lot"" like the one in Crafton Heights on Preston.  Our kids need a safe place to play since our streets are too dangerous for kids to be on and because we can't use the playground at Westwood Elementary during school hours.",Jerome Street Kiddos,mobile,,t,t,t,t,t,f,f,f,f,1006  JEROME ST PITTSBURGH,,,40.4327466909665,-80.0434033403891
275,57beed1744ce4803004cef3b,0018F00094000000,,,,An-idea-for-a-lot,,,"This would be an amazing location for a walking/biking trail.  Westwood isn't biker/walker friendly since our streets are narrow, hilly & driven on by reckless drivers.  Westwood is a great neighborhood, but it lacks in the recreation department.",Jerome Street Kiddos,mobile,,t,t,t,t,t,f,f,f,f,Unknown Location,,,40.4299533281954,-80.0443968788145
276,57beedd744ce4803004cef3d,0019P00035000000,,,,An-idea-for-a-lot,,,Another possible location for a walking/nature trail.,Jerome Street Kiddos,mobile,,t,t,t,t,t,f,f,f,f,Unknown Location,,,40.435098470586,-80.0440792685573
277,57cc24580a8a5b030000ab78,0024K00017000000,Hamburger?,Giant hamburger with reused materials,Public-Art,A-project-that-has-been-implemented-,2016,Bey Kirche,,Lots to Love,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-9-4-unknown-location-r11017l.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-9-4-unknown-location-r0001r0.jpg,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---Northside,,40.4560158415579,-79.9951136532819
278,57e6821a91bc2c0300fbe299,0083R00176000000,Sheridan Ave Orchard,Around 12 apple and 2 cherry trees,Food-Garden,A-project-that-has-been-implemented-,2014,"East End Cooperative Ministries, Repair the World",,Repair the World,mobile,,f,f,f,f,f,f,f,f,f,310 N SHERIDAN AVE PITTSBURGH,Pgh---East-End,,40.4634867373928,-79.9219159776951
279,58751b5909b9b00400062822,0174F00276000000,Race Street Garden,"Fun, friendly, flower garden",Flower-Garden,A-project-that-has-been-implemented-,2016,"Save Race Street Committee, Phipps Conservatory",,GTECH ,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2017-1-10-7336--race-st-pittsburgh-jj20o5n.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2017-1-10-7336--race-st-pittsburgh-ji00ouy.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2017-1-10-7336--race-st-pittsburgh-ji10ohr.JPG,f,f,f,f,f,f,f,f,f,7336  RACE ST PITTSBURGH,Pgh---East-End,,40.4576845966865,-79.8915587708802
280,5894bf9e0628540400a00df4,0764D00198000000,Butterfly Garden on Montour Trail,ReClaim Clairton Ambassador project to beautify the Clairton Montour Trailhead with a butterfly garden and seating.,,A-project-that-is-in-progress-,,GTECH Strategies,,Sue Vigliotti,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2017-2-3-135-n-state-st-clairton-yc00b6k.png,f,f,f,f,f,t,t,t,t,135 N STATE ST CLAIRTON,,,40.3058891116734,-79.8851487549184
